date,store_nbr,station_nbr,item_nbr,units
2012-06-06,41,12,93,5
2012-06-06,42,14,5,60
2012-06-06,42,14,45,79
2012-06-06,43,11,16,85
2012-06-06,43,11,37,7
2012-06-06,43,11,73,1
2012-06-06,44,12,5,20
2012-06-06,44,12,68,39
2012-06-06,44,12,93,1
2012-06-06,44,12,94,1
2012-06-06,45,16,9,10
2012-06-06,45,16,26,5
2012-06-07,1,1,9,24
2012-06-07,1,1,93,4
2012-06-07,2,14,5,87
2012-06-07,2,14,44,134
2012-06-07,2,14,85,1
2012-06-07,2,14,93,6
2012-06-07,3,7,2,1
2012-06-07,3,7,5,35
2012-06-07,3,7,45,72
2012-06-07,4,9,9,107
2012-06-07,4,9,27,8
2012-06-07,4,9,93,5
2012-06-07,5,12,16,23
2012-06-07,5,12,37,5
2012-06-07,5,12,93,5
2012-06-07,6,14,9,21
2012-06-07,6,14,14,1
2012-06-07,6,14,45,61
2012-06-07,7,6,5,142
2012-06-07,7,6,23,21
2012-06-07,8,4,5,13
2012-06-07,8,4,23,17
2012-06-07,8,4,59,1
2012-06-07,8,4,84,2
2012-06-07,8,4,93,2
2012-06-07,9,17,5,76
2012-06-07,9,17,10,4
2012-06-07,9,17,42,6
2012-06-07,9,17,45,65
2012-06-07,10,12,5,77
2012-06-07,10,12,37,11
2012-06-07,10,12,86,1
2012-06-07,10,12,93,14
2012-06-07,11,10,9,39
2012-06-07,11,10,68,33
2012-06-07,11,10,86,1
2012-06-07,12,11,16,27
2012-06-07,12,11,37,25
2012-06-07,12,11,86,3
2012-06-07,12,11,93,6
2012-06-07,13,6,5,147
2012-06-07,13,6,36,113
2012-06-07,13,6,46,1
2012-06-07,14,16,9,12
2012-06-07,14,16,25,10
2012-06-07,14,16,93,10
2012-06-07,15,13,5,84
2012-06-07,15,13,45,123
2012-06-07,15,13,61,3
2012-06-07,15,13,93,11
2012-06-07,16,2,16,31
2012-06-07,16,2,25,169
2012-06-07,17,20,9,227
2012-06-07,17,20,37,67
2012-06-07,17,20,48,162
2012-06-07,18,17,5,16
2012-06-07,18,17,37,7
2012-06-07,19,15,16,21
2012-06-07,19,15,83,7
2012-06-07,19,15,93,4
2012-06-07,20,7,5,123
2012-06-07,20,7,41,34
2012-06-07,20,7,74,7
2012-06-07,20,7,93,9
2012-06-07,21,3,5,55
2012-06-07,21,3,44,74
2012-06-07,22,10,9,48
2012-06-07,22,10,68,61
2012-06-07,22,10,78,6
2012-06-07,22,10,93,75
2012-06-07,23,17,5,27
2012-06-07,23,17,29,1
2012-06-07,23,17,45,32
2012-06-07,23,17,56,1
2012-06-07,24,9,6,28
2012-06-07,24,9,43,73
2012-06-07,24,9,60,1
2012-06-07,25,13,9,90
2012-06-07,25,13,12,1
2012-06-07,25,13,45,96
2012-06-07,25,13,81,16
2012-06-07,25,13,93,5
2012-06-07,26,17,2,1
2012-06-07,26,17,5,96
2012-06-07,26,17,45,42
2012-06-07,27,10,9,15
2012-06-07,27,10,68,44
2012-06-07,27,10,80,1
2012-06-07,27,10,93,26
2012-06-07,28,7,2,2
2012-06-07,28,7,5,54
2012-06-07,28,7,35,2
2012-06-07,28,7,45,46
2012-06-07,29,3,8,26
2012-06-07,29,3,41,39
2012-06-07,29,3,45,55
2012-06-07,29,3,56,2
2012-06-07,30,19,13,2
2012-06-07,30,19,16,51
2012-06-07,30,19,44,166
2012-06-07,30,19,65,3
2012-06-07,31,17,9,49
2012-06-07,31,17,45,71
2012-06-07,31,17,93,8
2012-06-07,32,13,9,68
2012-06-07,32,13,45,67
2012-06-07,32,13,58,2
2012-06-07,32,13,93,22
2012-06-07,33,3,9,160
2012-06-07,33,3,44,173
2012-06-07,33,3,92,2
2012-06-07,33,3,93,5
2012-06-07,34,17,9,49
2012-06-07,34,17,45,122
2012-06-07,34,17,52,1
2012-06-07,34,17,93,1
2012-06-07,35,5,16,21
2012-06-07,35,5,63,3
2012-06-07,35,5,66,9
2012-06-07,35,5,93,10
2012-06-07,36,18,1,6
2012-06-07,36,18,9,51
2012-06-07,36,18,30,1
2012-06-07,36,18,44,93
2012-06-07,37,13,5,68
2012-06-07,37,13,45,52
2012-06-07,37,13,53,2
2012-06-07,38,14,9,109
2012-06-07,38,14,45,114
2012-06-07,38,14,52,1
2012-06-07,38,14,86,1
2012-06-07,38,14,93,4
2012-06-07,39,8,9,11
2012-06-07,39,8,36,6
2012-06-07,40,13,5,93
2012-06-07,40,13,45,52
2012-06-07,41,12,16,31
2012-06-07,41,12,68,41
2012-06-07,41,12,86,1
2012-06-07,41,12,93,8
2012-06-07,42,14,5,63
2012-06-07,42,14,45,90
2012-06-07,43,11,3,2
2012-06-07,43,11,16,69
2012-06-07,43,11,37,15
2012-06-07,43,11,93,19
2012-06-07,44,12,5,26
2012-06-07,44,12,68,55
2012-06-07,44,12,94,1
2012-06-07,45,16,9,9
2012-06-07,45,16,26,3
2012-06-08,1,1,9,8
2012-06-08,1,1,28,7
2012-06-08,1,1,93,10
2012-06-08,2,14,5,59
2012-06-08,2,14,11,1
2012-06-08,2,14,44,101
2012-06-08,2,14,93,3
2012-06-08,3,7,2,3
2012-06-08,3,7,5,43
2012-06-08,3,7,45,83
2012-06-08,4,9,9,64
2012-06-08,4,9,27,5
2012-06-08,4,9,90,1
2012-06-08,4,9,93,2
2012-06-08,5,12,16,20
2012-06-08,5,12,32,2
2012-06-08,5,12,37,13
2012-06-08,5,12,93,15
2012-06-08,6,14,9,41
2012-06-08,6,14,14,5
2012-06-08,6,14,45,50
2012-06-08,7,6,5,122
2012-06-08,7,6,7,2
2012-06-08,7,6,23,20
2012-06-08,8,4,5,18
2012-06-08,8,4,23,10
2012-06-08,8,4,93,12
2012-06-08,9,17,5,51
2012-06-08,9,17,10,1
2012-06-08,9,17,42,7
2012-06-08,9,17,45,91
2012-06-08,9,17,93,1
2012-06-08,10,12,5,105
2012-06-08,10,12,21,1
2012-06-08,10,12,37,13
2012-06-08,10,12,93,5
2012-06-08,11,10,9,35
2012-06-08,11,10,68,70
2012-06-08,12,11,16,37
2012-06-08,12,11,37,27
2012-06-08,12,11,79,4
2012-06-08,12,11,93,19
2012-06-08,13,6,5,193
2012-06-08,13,6,36,120
2012-06-08,13,6,46,2
2012-06-08,13,6,93,4
2012-06-08,14,16,9,7
2012-06-08,14,16,25,17
2012-06-08,14,16,33,1
2012-06-08,14,16,93,2
2012-06-08,15,13,5,132
2012-06-08,15,13,17,1
2012-06-08,15,13,45,125
2012-06-08,15,13,93,2
2012-06-08,16,2,16,50
2012-06-08,16,2,25,210
2012-06-08,17,20,9,182
2012-06-08,17,20,37,57
2012-06-08,17,20,48,81
2012-06-08,17,20,71,1
2012-06-08,18,17,5,12
2012-06-08,18,17,37,12
2012-06-08,19,15,16,19
2012-06-08,19,15,69,2
2012-06-08,19,15,83,4
2012-06-08,19,15,93,4
2012-06-08,20,7,5,55
2012-06-08,20,7,18,2
2012-06-08,20,7,41,26
2012-06-08,21,3,5,37
2012-06-08,21,3,44,79
2012-06-08,21,3,91,2
2012-06-08,22,10,9,60
2012-06-08,22,10,68,69
2012-06-08,22,10,78,3
2012-06-08,22,10,93,81
2012-06-08,23,17,5,21
2012-06-08,23,17,45,40
2012-06-08,23,17,56,1
2012-06-08,24,9,6,19
2012-06-08,24,9,43,52
2012-06-08,24,9,60,2
2012-06-08,25,13,9,64
2012-06-08,25,13,45,118
2012-06-08,25,13,81,21
2012-06-08,25,13,84,1
2012-06-08,26,17,2,3
2012-06-08,26,17,5,41
2012-06-08,26,17,45,61
2012-06-08,27,10,9,74
2012-06-08,27,10,21,1
2012-06-08,27,10,68,58
2012-06-08,27,10,93,26
2012-06-08,28,7,5,27
2012-06-08,28,7,45,34
2012-06-08,29,3,8,10
2012-06-08,29,3,41,17
2012-06-08,29,3,45,91
2012-06-08,30,19,16,61
2012-06-08,30,19,44,264
2012-06-08,31,17,9,42
2012-06-08,31,17,45,89
2012-06-08,31,17,93,2
2012-06-08,32,13,9,38
2012-06-08,32,13,19,1
2012-06-08,32,13,45,62
2012-06-08,32,13,93,7
2012-06-08,33,3,9,70
2012-06-08,33,3,44,192
2012-06-08,33,3,92,2
2012-06-08,34,17,9,76
2012-06-08,34,17,45,100
2012-06-08,34,17,52,6
2012-06-08,34,17,84,2
2012-06-08,34,17,93,15
2012-06-08,35,5,16,19
2012-06-08,35,5,63,2
2012-06-08,35,5,66,11
2012-06-08,36,18,1,1
2012-06-08,36,18,9,12
2012-06-08,36,18,44,72
2012-06-08,37,13,5,44
2012-06-08,37,13,45,55
2012-06-08,38,14,9,51
2012-06-08,38,14,45,95
2012-06-08,38,14,52,1
2012-06-08,39,8,9,13
2012-06-08,39,8,36,12
2012-06-08,40,13,5,40
2012-06-08,40,13,45,81
2012-06-08,41,12,16,36
2012-06-08,41,12,68,51
2012-06-08,41,12,93,18
2012-06-08,42,14,5,74
2012-06-08,42,14,45,63
2012-06-08,43,11,3,5
2012-06-08,43,11,16,100
2012-06-08,43,11,37,30
2012-06-08,43,11,93,2
2012-06-08,44,12,5,80
2012-06-08,44,12,62,1
2012-06-08,44,12,68,76
2012-06-08,44,12,93,19
2012-06-08,45,16,4,1
2012-06-08,45,16,9,8
2012-06-08,45,16,26,4
2012-06-09,1,1,9,36
2012-06-09,1,1,28,3
2012-06-09,1,1,93,2
2012-06-09,2,14,5,76
2012-06-09,2,14,11,2
2012-06-09,2,14,44,130
2012-06-09,2,14,85,1
2012-06-09,3,7,2,1
2012-06-09,3,7,5,37
2012-06-09,3,7,45,93
2012-06-09,3,7,93,5
2012-06-09,4,9,9,180
2012-06-09,4,9,27,10
2012-06-09,5,12,16,27
2012-06-09,5,12,20,1
2012-06-09,5,12,32,2
2012-06-09,5,12,37,17
2012-06-09,5,12,93,33
2012-06-09,6,14,9,12
2012-06-09,6,14,45,60
2012-06-09,7,6,5,101
2012-06-09,7,6,23,16
2012-06-09,7,6,93,10
2012-06-09,8,4,5,49
2012-06-09,8,4,23,19
2012-06-09,8,4,59,1
2012-06-09,8,4,93,2
2012-06-09,9,17,5,89
2012-06-09,9,17,10,2
2012-06-09,9,17,42,10
2012-06-09,9,17,45,93
2012-06-09,9,17,93,3
2012-06-09,10,12,5,84
2012-06-09,10,12,37,7
2012-06-09,10,12,93,9
2012-06-09,11,10,9,56
2012-06-09,11,10,61,3
2012-06-09,11,10,68,75
2012-06-09,12,11,16,55
2012-06-09,12,11,37,18
2012-06-09,12,11,79,1
2012-06-09,12,11,86,1
2012-06-09,12,11,93,31
2012-06-09,13,6,5,39
2012-06-09,13,6,36,139
2012-06-09,13,6,46,2
2012-06-09,14,16,9,6
2012-06-09,14,16,25,17
2012-06-09,14,16,33,1
2012-06-09,14,16,70,1
2012-06-09,14,16,93,6
2012-06-09,15,13,5,107
2012-06-09,15,13,17,2
2012-06-09,15,13,45,141
2012-06-09,15,13,93,14
2012-06-09,16,2,16,38
2012-06-09,16,2,25,169
2012-06-09,16,2,93,1
2012-06-09,17,20,9,296
2012-06-09,17,20,37,92
2012-06-09,17,20,48,189
2012-06-09,18,17,5,11
2012-06-09,18,17,37,10
2012-06-09,19,15,16,28
2012-06-09,19,15,69,1
2012-06-09,19,15,83,13
2012-06-09,19,15,93,2
2012-06-09,20,7,5,84
2012-06-09,20,7,41,18
2012-06-09,21,3,5,34
2012-06-09,21,3,44,97
2012-06-09,21,3,91,1
2012-06-09,22,10,9,120
2012-06-09,22,10,68,67
2012-06-09,22,10,78,5
2012-06-09,22,10,93,76
2012-06-09,23,17,5,26
2012-06-09,23,17,45,35
2012-06-09,24,9,6,12
2012-06-09,24,9,43,74
2012-06-09,24,9,60,2
2012-06-09,25,13,9,85
2012-06-09,25,13,45,115
2012-06-09,25,13,81,25
2012-06-09,25,13,84,1
2012-06-09,25,13,93,2
2012-06-09,26,17,2,2
2012-06-09,26,17,5,96
2012-06-09,26,17,45,54
2012-06-09,27,10,9,5
2012-06-09,27,10,21,1
2012-06-09,27,10,68,57
2012-06-09,27,10,93,57
2012-06-09,28,7,5,18
2012-06-09,28,7,45,70
2012-06-09,29,3,8,37
2012-06-09,29,3,41,33
2012-06-09,29,3,45,76
2012-06-09,30,19,13,2
2012-06-09,30,19,16,82
2012-06-09,30,19,44,268
2012-06-09,30,19,65,1
2012-06-09,31,17,9,79
2012-06-09,31,17,45,115
2012-06-09,31,17,93,7
2012-06-09,32,13,9,37
2012-06-09,32,13,19,1
2012-06-09,32,13,45,69
2012-06-09,32,13,86,3
2012-06-09,32,13,93,5
2012-06-09,33,3,9,135
2012-06-09,33,3,44,216
2012-06-09,33,3,92,5
2012-06-09,33,3,93,1
2012-06-09,34,17,9,57
2012-06-09,34,17,45,106
2012-06-09,34,17,52,3
2012-06-09,35,5,16,44
2012-06-09,35,5,66,10
2012-06-09,36,18,1,2
2012-06-09,36,18,9,31
2012-06-09,36,18,30,2
2012-06-09,36,18,44,109
2012-06-09,37,13,5,51
2012-06-09,37,13,45,73
2012-06-09,38,14,9,26
2012-06-09,38,14,45,153
2012-06-09,38,14,52,5
2012-06-09,38,14,93,8
2012-06-09,39,8,9,1
2012-06-09,39,8,36,21
2012-06-09,40,13,5,33
2012-06-09,40,13,45,83
2012-06-09,40,13,93,3
2012-06-09,41,12,16,51
2012-06-09,41,12,61,3
2012-06-09,41,12,68,45
2012-06-09,41,12,86,2
2012-06-09,41,12,93,35
2012-06-09,42,14,5,19
2012-06-09,42,14,45,58
2012-06-09,43,11,3,2
2012-06-09,43,11,16,74
2012-06-09,43,11,37,21
2012-06-09,43,11,73,1
2012-06-09,43,11,93,31
2012-06-09,44,12,5,61
2012-06-09,44,12,68,87
2012-06-09,44,12,93,26
2012-06-09,44,12,94,2
2012-06-09,45,16,9,5
2012-06-09,45,16,26,10
2012-06-10,1,1,9,25
2012-06-10,1,1,28,5
2012-06-10,1,1,93,4
2012-06-10,2,14,5,63
2012-06-10,2,14,11,1
2012-06-10,2,14,44,213
2012-06-10,3,7,2,7
2012-06-10,3,7,5,87
2012-06-10,3,7,45,118
2012-06-10,3,7,93,4
2012-06-10,4,9,9,95
2012-06-10,4,9,27,5
2012-06-10,5,12,16,19
2012-06-10,5,12,32,2
2012-06-10,5,12,37,15
2012-06-10,5,12,93,2
2012-06-10,6,14,9,114
2012-06-10,6,14,45,69
2012-06-10,7,6,5,127
2012-06-10,7,6,7,1
2012-06-10,7,6,23,35
2012-06-10,8,4,5,52
2012-06-10,8,4,23,9
2012-06-10,8,4,93,2
2012-06-10,9,17,5,115
2012-06-10,9,17,10,1
2012-06-10,9,17,42,12
2012-06-10,9,17,45,115
2012-06-10,9,17,93,8
2012-06-10,10,12,5,108
2012-06-10,10,12,37,16
2012-06-10,10,12,93,9
2012-06-10,11,10,9,79
2012-06-10,11,10,68,68
2012-06-10,12,11,16,69
2012-06-10,12,11,37,33
2012-06-10,12,11,79,4
2012-06-10,12,11,93,9
2012-06-10,13,6,5,113
2012-06-10,13,6,36,139
2012-06-10,13,6,46,2
2012-06-10,13,6,93,2
2012-06-10,14,16,9,26
2012-06-10,14,16,25,18
2012-06-10,14,16,70,4
2012-06-10,14,16,93,3
2012-06-10,15,13,5,211
2012-06-10,15,13,17,1
2012-06-10,15,13,45,212
2012-06-10,15,13,93,5
2012-06-10,16,2,16,45
2012-06-10,16,2,25,216
2012-06-10,16,2,85,1
2012-06-10,17,20,9,226
2012-06-10,17,20,37,67
2012-06-10,17,20,48,220
2012-06-10,17,20,71,1
2012-06-10,18,17,5,27
2012-06-10,18,17,37,10
2012-06-10,18,17,57,2
2012-06-10,18,17,72,2
2012-06-10,19,15,16,24
2012-06-10,19,15,83,8
2012-06-10,19,15,93,4
2012-06-10,20,7,5,218
2012-06-10,20,7,41,72
2012-06-10,20,7,74,4
2012-06-10,21,3,5,85
2012-06-10,21,3,44,149
2012-06-10,22,10,9,48
2012-06-10,22,10,68,52
2012-06-10,22,10,78,7
2012-06-10,22,10,93,44
2012-06-10,23,17,5,74
2012-06-10,23,17,29,2
2012-06-10,23,17,45,52
2012-06-10,23,17,56,2
2012-06-10,24,9,6,31
2012-06-10,24,9,43,76
2012-06-10,24,9,76,1
2012-06-10,25,13,9,137
2012-06-10,25,13,45,153
2012-06-10,25,13,81,12
2012-06-10,25,13,93,1
2012-06-10,26,17,2,6
2012-06-10,26,17,5,138
2012-06-10,26,17,45,81
2012-06-10,27,10,9,41
2012-06-10,27,10,21,3
2012-06-10,27,10,68,30
2012-06-10,27,10,93,14
2012-06-10,28,7,2,2
2012-06-10,28,7,5,131
2012-06-10,28,7,35,1
2012-06-10,28,7,45,95
2012-06-10,29,3,8,74
2012-06-10,29,3,41,48
2012-06-10,29,3,45,120
2012-06-10,29,3,56,6
2012-06-10,30,19,13,3
2012-06-10,30,19,16,64
2012-06-10,30,19,44,205
2012-06-10,31,17,9,99
2012-06-10,31,17,45,122
2012-06-10,32,13,9,30
2012-06-10,32,13,19,1
2012-06-10,32,13,45,37
2012-06-10,32,13,58,4
2012-06-10,33,3,9,294
2012-06-10,33,3,44,350
2012-06-10,33,3,92,2
2012-06-10,33,3,93,1
2012-06-10,34,17,9,101
2012-06-10,34,17,31,1
2012-06-10,34,17,45,198
2012-06-10,34,17,52,2
2012-06-10,35,5,16,33
2012-06-10,35,5,63,2
2012-06-10,35,5,66,13
2012-06-10,36,18,1,4
2012-06-10,36,18,9,93
2012-06-10,36,18,30,1
2012-06-10,36,18,44,90
2012-06-10,37,13,5,80
2012-06-10,37,13,45,85
2012-06-10,37,13,53,2
2012-06-10,38,14,9,168
2012-06-10,38,14,45,193
2012-06-10,38,14,52,2
2012-06-10,39,8,36,5
2012-06-10,40,13,5,117
2012-06-10,40,13,45,105
2012-06-10,40,13,55,2
2012-06-10,40,13,93,4
2012-06-10,41,12,16,57
2012-06-10,41,12,68,55
2012-06-10,41,12,93,4
2012-06-10,42,14,5,118
2012-06-10,42,14,45,141
2012-06-10,42,14,82,1
2012-06-10,43,11,3,3
2012-06-10,43,11,16,98
2012-06-10,43,11,37,18
2012-06-10,43,11,73,3
2012-06-10,43,11,93,7
2012-06-10,44,12,5,50
2012-06-10,44,12,68,104
2012-06-10,44,12,93,10
2012-06-10,44,12,94,2
2012-06-10,45,16,4,4
2012-06-10,45,16,9,2
2012-06-10,45,16,26,6
2012-06-11,1,1,9,32
2012-06-11,1,1,28,3
2012-06-11,2,14,5,59
2012-06-11,2,14,11,1
2012-06-11,2,14,44,175
2012-06-11,2,14,93,1
2012-06-11,3,7,5,79
2012-06-11,3,7,45,112
2012-06-11,3,7,93,2
2012-06-11,4,9,9,177
2012-06-11,4,9,27,11
2012-06-11,4,9,93,8
2012-06-11,5,12,16,40
2012-06-11,5,12,20,3
2012-06-11,5,12,32,1
2012-06-11,5,12,37,12
2012-06-11,5,12,93,7
2012-06-11,6,14,9,86
2012-06-11,6,14,45,58
2012-06-11,7,6,5,107
2012-06-11,7,6,23,29
2012-06-11,7,6,93,1
2012-06-11,8,4,5,58
2012-06-11,8,4,23,9
2012-06-11,8,4,84,2
2012-06-11,8,4,93,7
2012-06-11,9,17,5,42
2012-06-11,9,17,10,2
2012-06-11,9,17,42,6
2012-06-11,9,17,45,77
2012-06-11,9,17,93,15
2012-06-11,10,12,5,73
2012-06-11,10,12,21,1
2012-06-11,10,12,37,15
2012-06-11,11,10,9,33
2012-06-11,11,10,68,46
2012-06-11,12,11,16,36
2012-06-11,12,11,37,24
2012-06-11,12,11,79,2
2012-06-11,13,6,5,116
2012-06-11,13,6,36,138
2012-06-11,14,16,9,5
2012-06-11,14,16,25,5
2012-06-11,14,16,70,4
2012-06-11,14,16,93,2
2012-06-11,15,13,5,123
2012-06-11,15,13,45,124
2012-06-11,16,2,16,39
2012-06-11,16,2,25,189
2012-06-11,16,2,85,1
2012-06-11,17,20,9,235
2012-06-11,17,20,37,74
2012-06-11,17,20,48,175
2012-06-11,17,20,71,2
2012-06-11,18,17,5,21
2012-06-11,18,17,37,7
2012-06-11,19,15,16,17
2012-06-11,19,15,69,1
2012-06-11,19,15,83,9
2012-06-11,20,7,5,183
2012-06-11,20,7,41,41
2012-06-11,20,7,74,5
2012-06-11,21,3,5,51
2012-06-11,21,3,44,90
2012-06-11,22,10,9,76
2012-06-11,22,10,68,70
2012-06-11,22,10,78,4
2012-06-11,22,10,93,31
2012-06-11,23,17,5,32
2012-06-11,23,17,29,3
2012-06-11,23,17,45,43
2012-06-11,23,17,56,1
2012-06-11,24,9,6,30
2012-06-11,24,9,43,38
2012-06-11,24,9,60,1
2012-06-11,24,9,76,3
2012-06-11,25,13,9,115
2012-06-11,25,13,45,90
2012-06-11,25,13,81,17
2012-06-11,25,13,93,3
2012-06-11,26,17,2,2
2012-06-11,26,17,5,84
2012-06-11,26,17,45,49
2012-06-11,27,10,9,38
2012-06-11,27,10,21,2
2012-06-11,27,10,68,46
2012-06-11,27,10,93,19
2012-06-11,28,7,5,80
2012-06-11,28,7,45,77
2012-06-11,29,3,8,39
2012-06-11,29,3,41,43
2012-06-11,29,3,45,85
2012-06-11,30,19,13,2
2012-06-11,30,19,16,83
2012-06-11,30,19,44,215
2012-06-11,30,19,65,1
2012-06-11,31,17,9,50
2012-06-11,31,17,45,99
2012-06-11,31,17,93,6
2012-06-11,32,13,9,40
2012-06-11,32,13,19,2
2012-06-11,32,13,45,71
2012-06-11,32,13,58,9
2012-06-11,32,13,93,4
2012-06-11,33,3,9,109
2012-06-11,33,3,44,191
2012-06-11,33,3,93,1
2012-06-11,34,17,9,99
2012-06-11,34,17,45,106
2012-06-11,34,17,52,3
2012-06-11,34,17,93,5
2012-06-11,35,5,16,29
2012-06-11,35,5,63,2
2012-06-11,35,5,66,10
2012-06-11,35,5,93,1
2012-06-11,36,18,9,60
2012-06-11,36,18,30,2
2012-06-11,36,18,44,136
2012-06-11,37,13,5,55
2012-06-11,37,13,45,55
2012-06-11,38,14,9,71
2012-06-11,38,14,45,83
2012-06-11,38,14,52,3
2012-06-11,39,8,9,8
2012-06-11,39,8,36,18
2012-06-11,40,13,5,59
2012-06-11,40,13,45,55
2012-06-11,40,13,93,5
2012-06-11,41,12,16,45
2012-06-11,41,12,68,50
2012-06-11,41,12,86,1
2012-06-11,41,12,93,9
2012-06-11,42,14,5,103
2012-06-11,42,14,45,99
2012-06-11,42,14,82,2
2012-06-11,43,11,3,1
2012-06-11,43,11,16,82
2012-06-11,43,11,37,11
2012-06-11,44,12,5,40
2012-06-11,44,12,68,91
2012-06-11,44,12,93,6
2012-06-11,44,12,94,3
2012-06-11,45,16,4,3
2012-06-11,45,16,9,61
2012-06-11,45,16,26,5
2012-06-12,1,1,9,81
2012-06-12,1,1,28,5
2012-06-12,1,1,93,12
2012-06-12,2,14,5,48
2012-06-12,2,14,11,4
2012-06-12,2,14,44,127
2012-06-12,3,7,5,81
2012-06-12,3,7,45,62
2012-06-12,3,7,93,3
2012-06-12,4,9,9,136
2012-06-12,4,9,27,3
2012-06-12,4,9,90,5
2012-06-12,4,9,93,1
2012-06-12,5,12,16,27
2012-06-12,5,12,20,1
2012-06-12,5,12,37,8
2012-06-12,5,12,93,5
2012-06-12,6,14,9,82
2012-06-12,6,14,45,60
2012-06-12,7,6,5,111
2012-06-12,7,6,7,3
2012-06-12,7,6,23,21
2012-06-12,8,4,5,37
2012-06-12,8,4,23,8
2012-06-12,8,4,59,1
2012-06-12,9,17,5,79
2012-06-12,9,17,42,10
2012-06-12,9,17,45,46
2012-06-12,10,12,5,83
2012-06-12,10,12,37,8
2012-06-12,10,12,93,4
2012-06-12,11,10,9,39
2012-06-12,11,10,61,2
2012-06-12,11,10,68,35
2012-06-12,12,11,16,42
2012-06-12,12,11,37,14
2012-06-12,13,6,5,131
2012-06-12,13,6,36,98
2012-06-12,14,16,9,35
2012-06-12,14,16,25,3
2012-06-12,14,16,33,1
2012-06-12,15,13,5,79
2012-06-12,15,13,17,2
2012-06-12,15,13,45,91
2012-06-12,15,13,61,2
2012-06-12,15,13,93,2
2012-06-12,16,2,16,31
2012-06-12,16,2,25,110
2012-06-12,16,2,85,1
2012-06-12,17,20,9,238
2012-06-12,17,20,37,87
2012-06-12,17,20,48,189
2012-06-12,18,17,5,10
2012-06-12,18,17,37,14
2012-06-12,18,17,57,3
2012-06-12,18,17,72,1
2012-06-12,19,15,16,10
2012-06-12,19,15,83,4
2012-06-12,20,7,5,62
2012-06-12,20,7,18,1
2012-06-12,20,7,41,22
2012-06-12,21,3,5,38
2012-06-12,21,3,44,80
2012-06-12,22,10,9,80
2012-06-12,22,10,68,48
2012-06-12,22,10,78,4
2012-06-12,22,10,93,20
2012-06-12,23,17,5,28
2012-06-12,23,17,45,27
2012-06-12,24,9,6,42
2012-06-12,24,9,43,46
2012-06-12,25,13,9,58
2012-06-12,25,13,45,81
2012-06-12,25,13,81,21
2012-06-12,26,17,5,46
2012-06-12,26,17,45,47
2012-06-12,27,10,9,29
2012-06-12,27,10,68,4
2012-06-12,27,10,93,2
2012-06-12,28,7,5,18
2012-06-12,28,7,45,51
2012-06-12,29,3,8,40
2012-06-12,29,3,41,23
2012-06-12,29,3,45,69
2012-06-12,30,19,13,3
2012-06-12,30,19,16,26
2012-06-12,30,19,44,199
2012-06-12,31,17,9,52
2012-06-12,31,17,45,72
2012-06-12,31,17,93,4
2012-06-12,32,13,9,45
2012-06-12,32,13,19,1
2012-06-12,32,13,45,63
2012-06-12,32,13,58,2
2012-06-12,33,3,9,118
2012-06-12,33,3,44,210
2012-06-12,33,3,92,1
2012-06-12,33,3,93,1
2012-06-12,34,17,9,66
2012-06-12,34,17,45,128
2012-06-12,34,17,52,2
2012-06-12,35,5,16,21
2012-06-12,35,5,66,9
2012-06-12,36,18,1,5
2012-06-12,36,18,9,110
2012-06-12,36,18,30,2
2012-06-12,36,18,44,127
2012-06-12,37,13,5,53
2012-06-12,37,13,45,78
2012-06-12,38,14,9,63
2012-06-12,38,14,45,77
2012-06-12,38,14,52,1
2012-06-12,39,8,9,6
2012-06-12,39,8,36,9
2012-06-12,40,13,5,44
2012-06-12,40,13,45,65
2012-06-12,40,13,93,2
2012-06-12,41,12,16,36
2012-06-12,41,12,68,42
2012-06-12,41,12,86,1
2012-06-12,41,12,93,4
2012-06-12,42,14,5,100
2012-06-12,42,14,45,66
2012-06-12,42,14,82,1
2012-06-12,43,11,16,74
2012-06-12,43,11,37,20
2012-06-12,43,11,93,11
2012-06-12,44,12,5,46
2012-06-12,44,12,62,6
2012-06-12,44,12,68,53
2012-06-12,44,12,93,13
2012-06-12,44,12,94,2
2012-06-12,45,16,4,3
2012-06-12,45,16,9,5
2012-06-12,45,16,26,8
2012-06-13,1,1,9,13
2012-06-13,1,1,28,3
2012-06-13,1,1,93,22
2012-06-13,2,14,5,78
2012-06-13,2,14,44,130
2012-06-13,2,14,85,1
2012-06-13,2,14,93,1
2012-06-13,3,7,5,40
2012-06-13,3,7,45,70
2012-06-13,3,7,93,2
2012-06-13,4,9,9,73
2012-06-13,4,9,27,9
2012-06-13,4,9,93,2
2012-06-13,5,12,16,30
2012-06-13,5,12,20,2
2012-06-13,5,12,37,10
2012-06-13,5,12,93,4
2012-06-13,6,14,9,55
2012-06-13,6,14,45,60
2012-06-13,7,6,5,88
2012-06-13,7,6,7,2
2012-06-13,7,6,23,15
2012-06-13,7,6,93,4
2012-06-13,8,4,5,18
2012-06-13,8,4,23,12
2012-06-13,9,17,5,43
2012-06-13,9,17,42,11
2012-06-13,9,17,45,93
2012-06-13,10,12,5,54
2012-06-13,10,12,21,2
2012-06-13,10,12,37,4
2012-06-13,10,12,93,3
2012-06-13,11,10,9,35
2012-06-13,11,10,68,33
2012-06-13,12,11,16,28
2012-06-13,12,11,37,23
2012-06-13,12,11,93,9
2012-06-13,13,6,5,180
